	sample	group	taxonomy_level	alpha_diversity
1087	SAMEA2042382	D006262	class	0.830916193469444
1088	SAMEA2042382	D006262	order	0.830976344496808
1089	SAMEA2042382	D006262	family	2.04964801292062
1090	SAMEA2042382	D006262	genus	2.4385038548841
1091	SAMEA2042382	D006262	species	2.85068842099308
1092	SAMEA2042383	D006262	kingdom	0.0
1093	SAMEA2042383	D006262	phylum	0.664299626698469
1094	SAMEA2042383	D006262	class	0.812408592075863
1095	SAMEA2042383	D006262	order	0.817289400699989
1096	SAMEA2042383	D006262	family	1.33574831806758
1097	SAMEA2042383	D006262	genus	1.62901173901194
1098	SAMEA2042383	D006262	species	1.96784715374141
1099	SAMEA2042384	D006262	kingdom	0.25674767570867
1100	SAMEA2042384	D006262	phylum	1.04371667676435
1101	SAMEA2042384	D006262	class	1.27934884248822
1102	SAMEA2042384	D006262	order	1.27934884248822
1103	SAMEA2042384	D006262	family	2.23994102862265
1104	SAMEA2042384	D006262	genus	2.47104942823419
1105	SAMEA2042384	D006262	species	3.03340964190983
1106	SAMEA2042385	D006262	kingdom	0.0035005734209535
1107	SAMEA2042385	D006262	phylum	0.804984488041843
1108	SAMEA2042385	D006262	class	0.920897284134958
1109	SAMEA2042385	D006262	order	0.925778281973989
1110	SAMEA2042385	D006262	family	1.58649483986857
1111	SAMEA2042385	D006262	genus	2.18890092703892
1112	SAMEA2042385	D006262	species	2.82385076685248
1113	SAMEA2042386	D006262	kingdom	0.016518990597965
1114	SAMEA2042386	D006262	phylum	0.699364535175129
1115	SAMEA2042386	D006262	class	0.839699042173051
1116	SAMEA2042386	D006262	order	0.839699042173051
1117	SAMEA2042386	D006262	family	1.70482416267547
1118	SAMEA2042386	D006262	genus	1.95108273260261
1119	SAMEA2042386	D006262	species	3.06870725876233
1120	SAMEA2042387	D006262	kingdom	0.0091553630975578
1121	SAMEA2042387	D006262	phylum	0.524478559189895
1122	SAMEA2042387	D006262	class	0.680348276343073
1123	SAMEA2042387	D006262	order	0.680348276343073
1124	SAMEA2042387	D006262	family	1.52838034667871
1125	SAMEA2042387	D006262	genus	2.26114416024647
1126	SAMEA2042387	D006262	species	2.57037926287405
1127	SAMEA2042388	D006262	kingdom	0.0
1128	SAMEA2042388	D006262	phylum	0.704674990807161
1129	SAMEA2042388	D006262	class	1.04165255634491
1130	SAMEA2042388	D006262	order	1.04981288657137
1131	SAMEA2042388	D006262	family	1.99507765248644
1132	SAMEA2042388	D006262	genus	2.51410090361108
1133	SAMEA2042388	D006262	species	3.11032845230085
1134	SAMEA2042389	D006262	kingdom	0.0
1135	SAMEA2042389	D006262	phylum	0.398691955410168
1136	SAMEA2042389	D006262	class	0.461779147864118
1137	SAMEA2042389	D006262	order	0.462737976080137
1138	SAMEA2042389	D006262	family	1.1692787722072
1139	SAMEA2042389	D006262	genus	1.31627619256011
1140	SAMEA2042389	D006262	species	1.76244478080495
1141	SAMEA2042391	D006262	kingdom	0.0
1142	SAMEA2042391	D006262	phylum	0.652269826293929
1143	SAMEA2042391	D006262	class	0.766486137613845
1144	SAMEA2042391	D006262	order	0.766486137613845
1145	SAMEA2042391	D006262	family	1.65632259752093
1146	SAMEA2042391	D006262	genus	1.95629742399263
1147	SAMEA2042391	D006262	species	2.42977892996293
1148	SAMEA2042392	D006262	kingdom	0.0
1149	SAMEA2042392	D006262	phylum	0.819163460270166
1150	SAMEA2042392	D006262	class	1.0963631827763
1151	SAMEA2042392	D006262	order	1.10973484372959
1152	SAMEA2042392	D006262	family	1.96966859857302
1153	SAMEA2042392	D006262	genus	2.76060179470463
1154	SAMEA2042392	D006262	species	3.53895260640855
1155	SAMEA2042393	D006262	kingdom	0.0
1156	SAMEA2042393	D006262	phylum	0.453127925291038
1157	SAMEA2042393	D006262	class	0.518989688280826
1158	SAMEA2042393	D006262	order	0.518989688280826
1159	SAMEA2042393	D006262	family	0.624218876139239
1160	SAMEA2042393	D006262	genus	0.739477675573487
1161	SAMEA2042393	D006262	species	1.93044928735384
1162	SAMEA2042394	D006262	kingdom	0.0
1163	SAMEA2042394	D006262	phylum	0.71335566572014
1164	SAMEA2042394	D006262	class	0.818000697361615
1165	SAMEA2042394	D006262	order	0.818069056062434
1166	SAMEA2042394	D006262	family	1.81036792575021
1167	SAMEA2042394	D006262	genus	2.35512345392689
1168	SAMEA2042394	D006262	species	3.15460762969836
1169	SAMEA2042395	D043183	kingdom	0.0
1170	SAMEA2042395	D043183	phylum	1.14834040334566
1171	SAMEA2042395	D043183	class	1.28605223891053
1172	SAMEA2042395	D043183	order	1.29906713168496
1173	SAMEA2042395	D043183	family	1.83266456609496
1174	SAMEA2042395	D043183	genus	2.24506392075387
1175	SAMEA2042395	D043183	species	2.70248878941505
1176	SAMEA2042396	D006262	kingdom	0.0
1177	SAMEA2042396	D006262	phylum	0.590029702349128
1178	SAMEA2042396	D006262	class	0.620906322142426
1179	SAMEA2042396	D006262	order	0.623655148027506
1180	SAMEA2042396	D006262	family	0.895964328669067
1181	SAMEA2042396	D006262	genus	1.17399913884376
1182	SAMEA2042396	D006262	species	2.07924142745302
1183	SAMEA2042397	D043183	kingdom	0.0
1184	SAMEA2042397	D043183	phylum	0.638838366381955
1185	SAMEA2042397	D043183	class	0.813619926819045
1186	SAMEA2042397	D043183	order	0.813619926819045
1187	SAMEA2042397	D043183	family	1.31891198203392
1188	SAMEA2042397	D043183	genus	1.37937231561335
1189	SAMEA2042397	D043183	species	2.65835065756911
1190	SAMEA2042398	D043183	kingdom	0.0027026900698017
1191	SAMEA2042398	D043183	phylum	0.835052508843407
1192	SAMEA2042398	D043183	class	0.931075357246492
1193	SAMEA2042398	D043183	order	0.931974053454748
1194	SAMEA2042398	D043183	family	1.301280266894
1195	SAMEA2042398	D043183	genus	1.60298447258565
1196	SAMEA2042398	D043183	species	2.35612659186326
1197	SAMEA2042399	D043183	kingdom	0.0
1198	SAMEA2042399	D043183	phylum	0.905651841037762
1199	SAMEA2042399	D043183	class	1.07041889960249
1200	SAMEA2042399	D043183	order	1.07087110213399
1201	SAMEA2042399	D043183	family	1.49121548168592
1202	SAMEA2042399	D043183	genus	2.12263850341712
1203	SAMEA2042399	D043183	species	2.62767085905923
1204	SAMEA2042400	D006262	kingdom	0.494887893455068
1205	SAMEA2042400	D006262	phylum	1.07103349644253
1206	SAMEA2042400	D006262	class	1.11856942495157
1207	SAMEA2042400	D006262	order	1.11856942495157
1208	SAMEA2042400	D006262	family	1.7945525103743
1209	SAMEA2042400	D006262	genus	2.23020630096063
1210	SAMEA2042400	D006262	species	3.01901607424742
1211	SAMEA2042401	D006262	kingdom	0.302678515899975
1212	SAMEA2042401	D006262	phylum	0.955529112953845
1213	SAMEA2042401	D006262	class	1.25267720171497
1214	SAMEA2042401	D006262	order	1.25267720171497
1215	SAMEA2042401	D006262	family	2.14701476854871
1216	SAMEA2042401	D006262	genus	2.3102758431482
1217	SAMEA2042401	D006262	species	3.07907772108415
1218	SAMEA2042402	D043183	kingdom	0.0
1219	SAMEA2042402	D043183	phylum	0.868384262683819
1220	SAMEA2042402	D043183	class	1.00570674649652
1221	SAMEA2042402	D043183	order	1.00736747695475
1222	SAMEA2042402	D043183	family	1.9785792159418
1223	SAMEA2042402	D043183	genus	2.32979816702449
1224	SAMEA2042402	D043183	species	3.12528976329377
1225	SAMEA2042403	D043183	kingdom	0.0373441072335747
1226	SAMEA2042403	D043183	phylum	0.80548194064536
1227	SAMEA2042403	D043183	class	0.953615642341428
1228	SAMEA2042403	D043183	order	0.957124688142638
1229	SAMEA2042403	D043183	family	2.00424927629196
1230	SAMEA2042403	D043183	genus	2.3655632491842
1231	SAMEA2042403	D043183	species	3.24821595984628
1232	SAMEA2042404	D043183	kingdom	0.157786918390028
1233	SAMEA2042404	D043183	phylum	1.01516116450023
1234	SAMEA2042404	D043183	class	1.2515729304944
1235	SAMEA2042404	D043183	order	1.26813938808636
1236	SAMEA2042404	D043183	family	2.47746315227204
1237	SAMEA2042404	D043183	genus	2.87038188672717
1238	SAMEA2042404	D043183	species	3.52432429284624
1239	SAMEA2042405	D043183	kingdom	0.0
1240	SAMEA2042405	D043183	phylum	0.816980328970714
1241	SAMEA2042405	D043183	class	1.15376894940596
1242	SAMEA2042405	D043183	order	1.16070017929793
1243	SAMEA2042405	D043183	family	1.65192748525644
1244	SAMEA2042405	D043183	genus	2.00555479178648
1245	SAMEA2042405	D043183	species	2.89785532167326
1246	SAMEA2042406	D043183	kingdom	0.0
1247	SAMEA2042406	D043183	phylum	0.799113187652143
1248	SAMEA2042406	D043183	class	0.951083999577935
1249	SAMEA2042406	D043183	order	0.966294983639738
1250	SAMEA2042406	D043183	family	1.76253142830005
1251	SAMEA2042406	D043183	genus	2.04646783897117
1252	SAMEA2042406	D043183	species	3.18424681442655
1253	SAMEA2042407	D043183	kingdom	0.0
1254	SAMEA2042407	D043183	phylum	0.881654845018497
1255	SAMEA2042407	D043183	class	1.60634025311966
1256	SAMEA2042407	D043183	order	1.64761501949449
1257	SAMEA2042407	D043183	family	2.29550528544025
1258	SAMEA2042407	D043183	genus	2.95266473971752
1259	SAMEA2042407	D043183	species	3.37334154155534
1260	SAMEA2042408	D043183	kingdom	0.0
1261	SAMEA2042408	D043183	phylum	0.959036785084105
1262	SAMEA2042408	D043183	class	1.2095903755385
1263	SAMEA2042408	D043183	order	1.23780820947584
1264	SAMEA2042408	D043183	family	2.00028104800538
1265	SAMEA2042408	D043183	genus	2.68284962407137
1266	SAMEA2042408	D043183	species	3.07537107690252
1267	SAMEA2042425	D006262	kingdom	0.0
1268	SAMEA2042425	D006262	phylum	0.795193506389746
1269	SAMEA2042425	D006262	class	0.894288793247547
1270	SAMEA2042425	D006262	order	0.894686867858003
1271	SAMEA2042425	D006262	family	1.76615846573439
1272	SAMEA2042425	D006262	genus	2.22425289508757
1273	SAMEA2042425	D006262	species	2.86015558064883
1274	SAMEA2042426	D006262	kingdom	0.0
1275	SAMEA2042426	D006262	phylum	0.733568177960822
1276	SAMEA2042426	D006262	class	0.913643594576516
1277	SAMEA2042426	D006262	order	0.933431938787014
1278	SAMEA2042426	D006262	family	1.97658444254901
1279	SAMEA2042426	D006262	genus	2.44749030695546
1280	SAMEA2042426	D006262	species	3.36651407251623
1281	SAMEA2042427	D006262	kingdom	0.0
1282	SAMEA2042427	D006262	phylum	0.67504909730128
1283	SAMEA2042427	D006262	class	0.789267080031192
1284	SAMEA2042427	D006262	order	0.789513303902653
1285	SAMEA2042427	D006262	family	1.76610277666238
1286	SAMEA2042427	D006262	genus	2.02953920027784
1287	SAMEA2042427	D006262	species	2.46491944082719
1288	SAMEA2042428	D006262	kingdom	0.0
1289	SAMEA2042428	D006262	phylum	1.08786640212869
1290	SAMEA2042428	D006262	class	1.17839445758218
1291	SAMEA2042428	D006262	order	1.18324703253584
1292	SAMEA2042428	D006262	family	1.63863789456994
1293	SAMEA2042428	D006262	genus	1.94141682459648
1294	SAMEA2042428	D006262	species	2.92657495159232
1295	SAMEA2042429	D006262	kingdom	0.0
1296	SAMEA2042429	D006262	phylum	0.625253055973404
1297	SAMEA2042429	D006262	class	0.711100740925007
1298	SAMEA2042429	D006262	order	0.711100740925007
1299	SAMEA2042429	D006262	family	1.68722611572257
1300	SAMEA2042429	D006262	genus	1.99600453816104
1301	SAMEA2042429	D006262	species	3.16941703816987
1302	SAMEA2042430	D006262	kingdom	0.0
1303	SAMEA2042430	D006262	phylum	0.831451503676821
1304	SAMEA2042430	D006262	class	1.07767621577967
1305	SAMEA2042430	D006262	order	1.07767621577967
1306	SAMEA2042430	D006262	family	1.6976305031362
1307	SAMEA2042430	D006262	genus	2.41601443366215
1308	SAMEA2042430	D006262	species	2.92392159984017
1309	SAMEA2042431	D006262	kingdom	0.0588128930418053
1310	SAMEA2042431	D006262	phylum	1.00446772530155
1311	SAMEA2042431	D006262	class	1.26409599877243
1312	SAMEA2042431	D006262	order	1.27760270209229
1313	SAMEA2042431	D006262	family	1.71239627485898
1314	SAMEA2042431	D006262	genus	2.19672776319926
1315	SAMEA2042431	D006262	species	2.50739710827155
1316	SAMEA2042433	D006262	kingdom	0.0871994521827093
1317	SAMEA2042433	D006262	phylum	1.01881827658627
1318	SAMEA2042433	D006262	class	1.1405253142709
1319	SAMEA2042433	D006262	order	1.1405253142709
1320	SAMEA2042433	D006262	family	1.89709917177151
1321	SAMEA2042433	D006262	genus	2.1975099272548
1322	SAMEA2042433	D006262	species	3.11148560956922
1323	SAMEA2042434	D006262	kingdom	0.0015796445086023
1324	SAMEA2042434	D006262	phylum	0.780533054582558
1325	SAMEA2042434	D006262	class	0.950753523392565
1326	SAMEA2042434	D006262	order	0.950941387691757
1327	SAMEA2042434	D006262	family	1.96625211471636
1328	SAMEA2042434	D006262	genus	2.34718058219337
1329	SAMEA2042434	D006262	species	2.87146819767286
1330	SAMEA2042435	D006262	kingdom	0.0
1331	SAMEA2042435	D006262	phylum	0.760177519896643
1332	SAMEA2042435	D006262	class	0.836788539114089
1333	SAMEA2042435	D006262	order	0.8383397386466
1334	SAMEA2042435	D006262	family	1.97579978724303
1335	SAMEA2042435	D006262	genus	2.53255597007741
1336	SAMEA2042435	D006262	species	3.34209300728555
1337	SAMEA2042436	D006262	kingdom	6.84676102014757e-05
1338	SAMEA2042436	D006262	phylum	0.502458746392133
1339	SAMEA2042436	D006262	class	0.616047835490344
1340	SAMEA2042436	D006262	order	0.616047835490344
1341	SAMEA2042436	D006262	family	1.60607300189238
1342	SAMEA2042436	D006262	genus	2.23932765356471
1343	SAMEA2042436	D006262	species	2.66469050746621
1344	SAMEA2042437	D006262	kingdom	0.0419821644927011
1345	SAMEA2042437	D006262	phylum	0.713031825504293
1346	SAMEA2042437	D006262	class	1.05825001358189
1347	SAMEA2042437	D006262	order	1.05825001358189
1348	SAMEA2042437	D006262	family	2.16831043956857
1349	SAMEA2042437	D006262	genus	2.7466076820518
1350	SAMEA2042437	D006262	species	3.56061561184973
1351	SAMEA2042438	D006262	kingdom	0.0070385577539192
1352	SAMEA2042438	D006262	phylum	0.65395385934262
1353	SAMEA2042438	D006262	class	0.688734138846608
1354	SAMEA2042438	D006262	order	0.689809309136274
1355	SAMEA2042438	D006262	family	1.51728832389791
1356	SAMEA2042438	D006262	genus	1.94929170397595
1357	SAMEA2042438	D006262	species	2.45219739704629
1358	SAMEA2042439	D043183	kingdom	0.0
1359	SAMEA2042439	D043183	phylum	0.763122801802911
1360	SAMEA2042439	D043183	class	0.960733731137201
1361	SAMEA2042439	D043183	order	0.970426150886261
1362	SAMEA2042439	D043183	family	1.86587421117937
1363	SAMEA2042439	D043183	genus	2.05430615249885
1364	SAMEA2042439	D043183	species	3.07300637153318
1365	SAMEA2042440	D043183	kingdom	0.0
1366	SAMEA2042440	D043183	phylum	0.896738669203039
1367	SAMEA2042440	D043183	class	1.32016896883354
1368	SAMEA2042440	D043183	order	1.39532354415462
1369	SAMEA2042440	D043183	family	2.25964901913239
1370	SAMEA2042440	D043183	genus	2.56212256270709
1371	SAMEA2042440	D043183	species	3.29905870732938
1372	SAMEA2042441	D043183	kingdom	0.0463001405164387
1373	SAMEA2042441	D043183	phylum	0.745085623894737
1374	SAMEA2042441	D043183	class	0.95856933650618
1375	SAMEA2042441	D043183	order	0.95856933650618
1376	SAMEA2042441	D043183	family	1.82062428745333
1377	SAMEA2042441	D043183	genus	2.39432190758549
1378	SAMEA2042441	D043183	species	3.03378376278195
1379	SAMEA2042442	D043183	kingdom	0.0
1380	SAMEA2042442	D043183	phylum	0.764171445606503
1381	SAMEA2042442	D043183	class	0.928463268010975
1382	SAMEA2042442	D043183	order	0.928463268010975
1383	SAMEA2042442	D043183	family	2.04838018722044
1384	SAMEA2042442	D043183	genus	2.59415352968726
1385	SAMEA2042442	D043183	species	2.87769528150362
1386	SAMEA2042443	D043183	kingdom	0.000243991785968
1387	SAMEA2042443	D043183	phylum	0.817696024682855
1388	SAMEA2042443	D043183	class	1.03297102330393
1389	SAMEA2042443	D043183	order	1.04312180554954
1390	SAMEA2042443	D043183	family	1.95641334750046
1391	SAMEA2042443	D043183	genus	2.72966271039752
1392	SAMEA2042443	D043183	species	3.28659235029846
1393	SAMEA2042444	D006262	kingdom	0.648941436548678
1394	SAMEA2042444	D006262	phylum	0.839952810864292
1395	SAMEA2042444	D006262	class	1.47827644488544
1396	SAMEA2042444	D006262	order	1.47975266941681
1397	SAMEA2042444	D006262	family	1.94060232606313
1398	SAMEA2042444	D006262	genus	2.173701432029
1399	SAMEA2042444	D006262	species	2.53228535078191
1400	SAMEA2042445	D043183	kingdom	0.0076926583448918
1401	SAMEA2042445	D043183	phylum	0.917998254094663
1402	SAMEA2042445	D043183	class	1.48817938715886
1403	SAMEA2042445	D043183	order	1.51978479724132
1404	SAMEA2042445	D043183	family	2.12473784676178
1405	SAMEA2042445	D043183	genus	2.48543804929446
1406	SAMEA2042445	D043183	species	3.11482413169665
1407	SAMEA2042446	D043183	kingdom	0.29374147679375
1408	SAMEA2042446	D043183	phylum	1.11683316896545
1409	SAMEA2042446	D043183	class	1.46472672399264
1410	SAMEA2042446	D043183	order	1.47274880737914
1411	SAMEA2042446	D043183	family	2.19643234760748
1412	SAMEA2042446	D043183	genus	2.47650823491441
1413	SAMEA2042446	D043183	species	3.35114223265267
1414	SAMEA2042447	D006262	kingdom	0.0
1415	SAMEA2042447	D006262	phylum	0.703344310416827
1416	SAMEA2042447	D006262	class	0.787375460737676
1417	SAMEA2042447	D006262	order	0.794278742049882
1418	SAMEA2042447	D006262	family	1.34369794580735
1419	SAMEA2042447	D006262	genus	1.87314787895442
1420	SAMEA2042447	D006262	species	2.8697457162075
1421	SAMEA2042448	D006262	kingdom	0.0
1422	SAMEA2042448	D006262	phylum	0.859510793779513
1423	SAMEA2042448	D006262	class	1.06775026487782
1424	SAMEA2042448	D006262	order	1.06775026487782
1425	SAMEA2042448	D006262	family	1.78561902699231
1426	SAMEA2042448	D006262	genus	2.30831731670142
1427	SAMEA2042448	D006262	species	3.32807734734948
1428	SAMEA2042449	D043183	kingdom	0.0
1429	SAMEA2042449	D043183	phylum	0.778027828671018
1430	SAMEA2042449	D043183	class	0.989534446033739
1431	SAMEA2042449	D043183	order	0.99613846755901
1432	SAMEA2042449	D043183	family	2.08688841404756
1433	SAMEA2042449	D043183	genus	2.64922941692264
1434	SAMEA2042449	D043183	species	3.51079906267395
1435	SAMEA2042450	D043183	kingdom	0.0
1436	SAMEA2042450	D043183	phylum	0.828834749229665
1437	SAMEA2042450	D043183	class	1.1033314724973
1438	SAMEA2042450	D043183	order	1.11449584702414
1439	SAMEA2042450	D043183	family	2.07323369797851
1440	SAMEA2042450	D043183	genus	2.46609630394973
1441	SAMEA2042450	D043183	species	3.19920155940691
1442	SAMEA2042451	D043183	kingdom	0.0
1443	SAMEA2042451	D043183	phylum	0.733301487001007
1444	SAMEA2042451	D043183	class	1.05890748954007
1445	SAMEA2042451	D043183	order	1.06909959226337
1446	SAMEA2042451	D043183	family	2.07730806331888
1447	SAMEA2042451	D043183	genus	2.19886419348994
1448	SAMEA2042451	D043183	species	2.87529723840654
1449	SAMEA2042452	D043183	kingdom	0.0
1450	SAMEA2042452	D043183	phylum	0.922445958016601
1451	SAMEA2042452	D043183	class	1.13194717649517
1452	SAMEA2042452	D043183	order	1.14382223206633
1453	SAMEA2042452	D043183	family	2.23808917603597
1454	SAMEA2042452	D043183	genus	2.52372016485063
1455	SAMEA2042452	D043183	species	3.19912502549193
1456	SAMEA2042453	D043183	kingdom	0.0
1457	SAMEA2042453	D043183	phylum	0.74429369356746
1458	SAMEA2042453	D043183	class	0.842485107796942
1459	SAMEA2042453	D043183	order	0.853238297555185
1460	SAMEA2042453	D043183	family	1.61327211164072
1461	SAMEA2042453	D043183	genus	2.4363174834888
1462	SAMEA2042453	D043183	species	3.30166453252482
1463	SAMEA2042488	D006262	kingdom	0.0872519879173897
1464	SAMEA2042488	D006262	phylum	0.829299227872293
1465	SAMEA2042488	D006262	class	0.985718329868604
1466	SAMEA2042488	D006262	order	1.00552255790608
1467	SAMEA2042488	D006262	family	2.01219001188006
1468	SAMEA2042488	D006262	genus	2.8529014010821
1469	SAMEA2042488	D006262	species	3.37266469200277
1470	SAMEA2042489	D006262	kingdom	0.0
1471	SAMEA2042489	D006262	phylum	0.624309310888018
1472	SAMEA2042489	D006262	class	0.737834604221358
1473	SAMEA2042489	D006262	order	0.738571795700061
1474	SAMEA2042489	D006262	family	1.67716815763707
1475	SAMEA2042489	D006262	genus	1.97663718823391
1476	SAMEA2042489	D006262	species	2.61029886414365
1477	SAMEA2042490	D006262	kingdom	0.0
1478	SAMEA2042490	D006262	phylum	0.655961840209345
1479	SAMEA2042490	D006262	class	0.764901720373699
1480	SAMEA2042490	D006262	order	0.766061627851353
1481	SAMEA2042490	D006262	family	1.67958196445798
1482	SAMEA2042490	D006262	genus	1.92687361600454
1483	SAMEA2042490	D006262	species	2.67083374576629
1484	SAMEA2042491	D006262	kingdom	0.0580944258810537
1485	SAMEA2042491	D006262	phylum	0.74915154492385
1486	SAMEA2042491	D006262	class	0.82047043937851
1487	SAMEA2042491	D006262	order	0.824628037573065
1488	SAMEA2042491	D006262	family	1.64606013293309
1489	SAMEA2042491	D006262	genus	2.19490123519954
1490	SAMEA2042491	D006262	species	2.78996182089558
1491	SAMEA2042492	D006262	kingdom	0.0
1492	SAMEA2042492	D006262	phylum	0.603826441580138
1493	SAMEA2042492	D006262	class	0.684683842087428
1494	SAMEA2042492	D006262	order	0.688142864352304
1495	SAMEA2042492	D006262	family	1.03254050681034
1496	SAMEA2042492	D006262	genus	1.36953162802958
1497	SAMEA2042492	D006262	species	2.35408904878033
1498	SAMEA2042493	D006262	kingdom	0.0
1499	SAMEA2042493	D006262	phylum	0.648528655234103
1500	SAMEA2042493	D006262	class	0.690081673662676
1501	SAMEA2042493	D006262	order	0.690081673662676
1502	SAMEA2042493	D006262	family	1.26640105966674
1503	SAMEA2042493	D006262	genus	1.59566326226616
1504	SAMEA2042493	D006262	species	2.40245878480503
1505	SAMEA2042495	D006262	kingdom	0.0
1506	SAMEA2042495	D006262	phylum	0.729143643032134
1507	SAMEA2042495	D006262	class	0.801761679951619
1508	SAMEA2042495	D006262	order	0.803135383213758
1509	SAMEA2042495	D006262	family	1.67157898635309
1510	SAMEA2042495	D006262	genus	2.26022369791675
1511	SAMEA2042495	D006262	species	3.09666555793824
1512	SAMEA2042496	D006262	kingdom	0.0
1513	SAMEA2042496	D006262	phylum	0.447158842972032
1514	SAMEA2042496	D006262	class	0.480055227380641
1515	SAMEA2042496	D006262	order	0.480055227380641
1516	SAMEA2042496	D006262	family	0.91981915756044
1517	SAMEA2042496	D006262	genus	1.15892053695141
1518	SAMEA2042496	D006262	species	2.16368281305626
1519	SAMEA2042497	D006262	kingdom	0.13439613647414
1520	SAMEA2042497	D006262	phylum	0.893660752881439
1521	SAMEA2042497	D006262	class	1.13145872925376
1522	SAMEA2042497	D006262	order	1.14590515067169
1523	SAMEA2042497	D006262	family	2.07591273576493
1524	SAMEA2042497	D006262	genus	2.37509391831426
1525	SAMEA2042497	D006262	species	3.31150165842153
1526	SAMEA2042498	D006262	kingdom	0.0153351786213975
1527	SAMEA2042498	D006262	phylum	0.786627632825463
1528	SAMEA2042498	D006262	class	0.943174824057698
1529	SAMEA2042498	D006262	order	0.943381045866426
1530	SAMEA2042498	D006262	family	1.85477305963939
1531	SAMEA2042498	D006262	genus	2.5113461190134
1532	SAMEA2042498	D006262	species	3.445515026962
1533	SAMEA2042499	D006262	kingdom	0.0346336988292282
1534	SAMEA2042499	D006262	phylum	0.981662157903089
1535	SAMEA2042499	D006262	class	1.47243893951747
1536	SAMEA2042499	D006262	order	1.48467907527316
1537	SAMEA2042499	D006262	family	2.41539062207541
1538	SAMEA2042499	D006262	genus	2.88058749023362
1539	SAMEA2042499	D006262	species	3.47683265492411
1540	SAMEA2042500	D006262	kingdom	0.0
1541	SAMEA2042500	D006262	phylum	0.593549915693643
1542	SAMEA2042500	D006262	class	1.03989908226574
1543	SAMEA2042500	D006262	order	1.10744344384392
1544	SAMEA2042500	D006262	family	1.96696835781233
1545	SAMEA2042500	D006262	genus	2.80152079001282
1546	SAMEA2042500	D006262	species	3.36002679986685
1547	SAMEA2042501	D006262	kingdom	0.0223552364961319
1548	SAMEA2042501	D006262	phylum	0.651446200500238
1549	SAMEA2042501	D006262	class	0.858667242094087
1550	SAMEA2042501	D006262	order	0.862534499126782
1551	SAMEA2042501	D006262	family	1.88793815072553
1552	SAMEA2042501	D006262	genus	2.06733219976078
1553	SAMEA2042501	D006262	species	2.44916716987642
1554	SAMEA2042502	D006262	kingdom	0.0
1555	SAMEA2042502	D006262	phylum	1.02066556079842
1556	SAMEA2042502	D006262	class	1.06676911176168
1557	SAMEA2042502	D006262	order	1.06676911176168
1558	SAMEA2042502	D006262	family	1.52822681185403
1559	SAMEA2042502	D006262	genus	1.64641636755839
1560	SAMEA2042502	D006262	species	2.47080164235597
1561	SAMEA2042503	D006262	kingdom	0.0
1562	SAMEA2042503	D006262	phylum	0.76058536131037
1563	SAMEA2042503	D006262	class	0.939766093031214
1564	SAMEA2042503	D006262	order	0.96265676898323
1565	SAMEA2042503	D006262	family	1.68603246267126
1566	SAMEA2042503	D006262	genus	2.18704038056281
1567	SAMEA2042503	D006262	species	3.01682704617703
1568	SAMEA2042504	D043183	kingdom	0.0
1569	SAMEA2042504	D043183	phylum	0.80156625339259
1570	SAMEA2042504	D043183	class	1.0465733550013
1571	SAMEA2042504	D043183	order	1.0617530858848
1572	SAMEA2042504	D043183	family	1.88741290294852
1573	SAMEA2042504	D043183	genus	2.56673589283089
1574	SAMEA2042504	D043183	species	3.33801106155679
1575	SAMEA2042505	D006262	kingdom	0.0033199799235278
1576	SAMEA2042505	D006262	phylum	0.72980942525655
1577	SAMEA2042505	D006262	class	0.907501265440916
1578	SAMEA2042505	D006262	order	0.931414985703631
1579	SAMEA2042505	D006262	family	1.75538234710599
1580	SAMEA2042505	D006262	genus	2.25697317877557
1581	SAMEA2042505	D006262	species	3.3500890819204
1582	SAMEA2042506	D043183	kingdom	0.0
1583	SAMEA2042506	D043183	phylum	0.809311331665821
1584	SAMEA2042506	D043183	class	1.19491248617134
1585	SAMEA2042506	D043183	order	1.21464349117579
1586	SAMEA2042506	D043183	family	1.90732873310601
1587	SAMEA2042506	D043183	genus	2.51579641712253
1588	SAMEA2042506	D043183	species	2.92611020884264
1589	SAMEA2042507	D043183	kingdom	0.0
1590	SAMEA2042507	D043183	phylum	0.643257020471978
1591	SAMEA2042507	D043183	class	0.782560135893115
1592	SAMEA2042507	D043183	order	0.790575454999792
1593	SAMEA2042507	D043183	family	1.50266935175434
1594	SAMEA2042507	D043183	genus	1.7340356104902
1595	SAMEA2042507	D043183	species	3.04653384936699
1596	SAMEA2042508	D043183	kingdom	0.0
1597	SAMEA2042508	D043183	phylum	0.921824109812223
1598	SAMEA2042508	D043183	class	1.3955273272733
1599	SAMEA2042508	D043183	order	1.407568864773
1600	SAMEA2042508	D043183	family	2.31527794908854
1601	SAMEA2042508	D043183	genus	2.93987049541512
1602	SAMEA2042508	D043183	species	3.6555962135083
1603	SAMEA2042509	D043183	kingdom	0.202326312970927
1604	SAMEA2042509	D043183	phylum	1.26034224877112
1605	SAMEA2042509	D043183	class	1.68674054243623
1606	SAMEA2042509	D043183	order	1.70887121527873
1607	SAMEA2042509	D043183	family	2.70261615542013
1608	SAMEA2042509	D043183	genus	3.0631765437604
1609	SAMEA2042509	D043183	species	3.6289124154546
1610	SAMEA2042510	D006262	kingdom	0.0
1611	SAMEA2042510	D006262	phylum	0.933661137156323
1612	SAMEA2042510	D006262	class	1.05626729840261
